
Ultralytics YOLOv8.0.203 🚀 Python-3.10.9 torch-2.1.0 CPU (Apple M1)
Model summary (fused): 168 layers, 11126358 parameters, 0 gradients, 28.4 GFLOPs
image 1/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/A0250662J_20220904_carrying_5966_360.png: 384x640 1 gun, 96.5ms
image 352/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat5(LIAO TIANCHANG)_120.png: 480x640 (no detections), 99.1ms
image 353/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat5(LIAO TIANCHANG)_140.png: 480x640 1 gun, 101.1ms
image 354/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat5(LIAO TIANCHANG)_80.png: 480x640 (no detections), 106.3ms
image 355/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat5(MOHAMED AMMAR Z)_100.png: 384x640 (no detections), 81.8ms
image 356/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat5(MOHAMED AMMAR Z)_120.png: 384x640 (no detections), 75.5ms
image 357/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat5(MOHAMED AMMAR Z)_140.png: 384x640 (no detections), 73.5ms
image 358/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat5(MOHAMED AMMAR Z)_160.png: 384x640 (no detections), 74.6ms
image 359/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat5(MOHAMED AMMAR Z)_180.png: 384x640 2 guns, 75.0ms
image 360/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat5(MOHAMED AMMAR Z)_200.png: 384x640 1 gun, 76.3ms
image 361/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat5(MOHAMED AMMAR Z)_220.png: 384x640 1 gun, 74.2ms
image 362/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat5(MOHAMED AMMAR Z)_240.png: 384x640 (no detections), 75.3ms
image 363/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat5(MOHAMED AMMAR Z)_260.png: 384x640 (no detections), 75.2ms
image 364/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat5(MOHAMED AMMAR Z)_280.png: 384x640 (no detections), 75.5ms
image 365/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat5(MOHAMED AMMAR Z)_300.png: 384x640 (no detections), 75.3ms
image 366/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat5(MOHAMED AMMAR Z)_320.png: 384x640 (no detections), 76.0ms
image 367/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat5(MOHAMED AMMAR Z)_80.png: 384x640 (no detections), 75.1ms
image 368/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat5(Wu Yuhao)_100.png: 384x640 1 gun, 75.4ms
image 369/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat5(Wu Yuhao)_140.png: 384x640 1 gun, 76.3ms
image 370/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat5(Wu Yuhao)_160.png: 384x640 (no detections), 74.3ms
image 371/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat5(Wu Yuhao)_80.png: 384x640 1 gun, 75.8ms
image 372/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat6(Dion Neo Wen Sh)_1000.png: 384x640 1 gun, 74.5ms
image 373/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat6(Dion Neo Wen Sh)_1060.png: 384x640 (no detections), 75.6ms
image 374/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat6(Dion Neo Wen Sh)_1080.png: 384x640 (no detections), 75.5ms
image 375/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat6(Dion Neo Wen Sh)_1100.png: 384x640 1 gun, 76.6ms
image 376/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat6(Dion Neo Wen Sh)_1180.png: 384x640 (no detections), 74.2ms
image 377/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat6(Dion Neo Wen Sh)_1200.png: 384x640 (no detections), 76.7ms
image 378/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat6(Dion Neo Wen Sh)_1220.png: 384x640 (no detections), 76.4ms
image 379/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat6(Dion Neo Wen Sh)_1240.png: 384x640 (no detections), 78.6ms
image 380/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat6(Dion Neo Wen Sh)_1260.png: 384x640 (no detections), 75.5ms
image 381/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat6(Dion Neo Wen Sh)_1280.png: 384x640 (no detections), 77.3ms
image 382/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat6(Dion Neo Wen Sh)_1300.png: 384x640 (no detections), 76.8ms
image 383/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat6(Dion Neo Wen Sh)_1320.png: 384x640 (no detections), 76.6ms
image 384/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat6(Dion Neo Wen Sh)_1340.png: 384x640 (no detections), 77.9ms
image 385/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat6(Dion Neo Wen Sh)_1360.png: 384x640 (no detections), 76.6ms
image 386/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat6(Dion Neo Wen Sh)_1380.png: 384x640 (no detections), 74.5ms
image 387/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat6(Dion Neo Wen Sh)_1400.png: 384x640 (no detections), 75.3ms
image 388/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat6(Dion Neo Wen Sh)_1420.png: 384x640 (no detections), 77.1ms
image 389/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat6(Dion Neo Wen Sh)_1440.png: 384x640 (no detections), 78.2ms
image 390/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat6(Dion Neo Wen Sh)_1460.png: 384x640 (no detections), 78.6ms
image 391/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat6(Dion Neo Wen Sh)_1480.png: 384x640 (no detections), 75.8ms
image 392/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat6(Dion Neo Wen Sh)_1500.png: 384x640 (no detections), 73.5ms
image 393/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat6(Dion Neo Wen Sh)_1520.png: 384x640 (no detections), 77.2ms
image 394/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat6(Dion Neo Wen Sh)_1540.png: 384x640 (no detections), 77.3ms
image 395/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat6(Dion Neo Wen Sh)_1560.png: 384x640 (no detections), 76.8ms
image 396/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat6(Dion Neo Wen Sh)_1580.png: 384x640 (no detections), 74.1ms
image 397/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat6(Dion Neo Wen Sh)_1600.png: 384x640 (no detections), 78.7ms
image 398/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat6(Dion Neo Wen Sh)_1620.png: 384x640 (no detections), 76.5ms
image 399/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat6(Dion Neo Wen Sh)_1640.png: 384x640 1 gun, 76.0ms
image 400/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat6(Dion Neo Wen Sh)_1660.png: 384x640 (no detections), 79.3ms
image 401/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat6(Dion Neo Wen Sh)_1680.png: 384x640 (no detections), 75.8ms
image 402/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat6(Dion Neo Wen Sh)_1700.png: 384x640 (no detections), 73.7ms
image 403/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat6(Dion Neo Wen Sh)_1720.png: 384x640 (no detections), 74.5ms
image 404/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat6(Dion Neo Wen Sh)_1760.png: 384x640 (no detections), 75.8ms
image 405/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat6(Dion Neo Wen Sh)_1780.png: 384x640 (no detections), 75.2ms
image 406/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat6(Dion Neo Wen Sh)_180.png: 384x640 (no detections), 78.0ms
image 407/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat6(Dion Neo Wen Sh)_1800.png: 384x640 (no detections), 75.2ms
image 408/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat6(Dion Neo Wen Sh)_1820.png: 384x640 (no detections), 74.1ms
image 409/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat6(Dion Neo Wen Sh)_1840.png: 384x640 (no detections), 74.0ms
image 410/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat6(Dion Neo Wen Sh)_1860.png: 384x640 (no detections), 77.4ms
image 411/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat6(Dion Neo Wen Sh)_1880.png: 384x640 (no detections), 74.2ms
image 412/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat6(Dion Neo Wen Sh)_1900.png: 384x640 (no detections), 76.3ms
image 413/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat6(Dion Neo Wen Sh)_1920.png: 384x640 (no detections), 71.4ms
image 414/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat6(Dion Neo Wen Sh)_1940.png: 384x640 1 gun, 74.7ms
image 415/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat6(Dion Neo Wen Sh)_1960.png: 384x640 2 guns, 77.5ms
image 416/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat6(Dion Neo Wen Sh)_1980.png: 384x640 1 gun, 76.5ms
image 417/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat6(Dion Neo Wen Sh)_200.png: 384x640 (no detections), 76.1ms
image 418/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat6(Dion Neo Wen Sh)_2000.png: 384x640 2 guns, 77.0ms
image 419/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat6(Dion Neo Wen Sh)_2020.png: 384x640 1 gun, 76.7ms
image 420/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat6(Dion Neo Wen Sh)_2040.png: 384x640 (no detections), 75.8ms
image 421/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat6(Dion Neo Wen Sh)_2060.png: 384x640 1 gun, 76.5ms
image 422/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat6(Dion Neo Wen Sh)_2080.png: 384x640 1 gun, 76.0ms
image 423/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat6(Dion Neo Wen Sh)_2100.png: 384x640 1 gun, 77.2ms
image 424/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat6(Dion Neo Wen Sh)_2120.png: 384x640 (no detections), 78.1ms
image 425/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat6(Dion Neo Wen Sh)_2140.png: 384x640 1 gun, 75.1ms
image 426/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat6(Dion Neo Wen Sh)_2160.png: 384x640 (no detections), 74.8ms
image 427/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat6(Dion Neo Wen Sh)_2180.png: 384x640 (no detections), 75.8ms
image 428/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat6(Dion Neo Wen Sh)_2200.png: 384x640 1 gun, 80.3ms
image 429/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat6(Dion Neo Wen Sh)_2220.png: 384x640 1 gun, 76.6ms
image 430/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat6(Dion Neo Wen Sh)_2240.png: 384x640 1 gun, 76.9ms
image 431/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat6(Dion Neo Wen Sh)_2260.png: 384x640 1 gun, 75.9ms
image 432/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat6(Dion Neo Wen Sh)_2280.png: 384x640 1 gun, 75.0ms
image 433/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat6(Dion Neo Wen Sh)_2300.png: 384x640 1 gun, 77.5ms
image 434/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat6(Dion Neo Wen Sh)_2380.png: 384x640 (no detections), 75.5ms
image 435/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat6(Dion Neo Wen Sh)_2400.png: 384x640 (no detections), 75.5ms
image 436/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat6(Dion Neo Wen Sh)_2460.png: 384x640 (no detections), 74.7ms
image 437/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat6(Dion Neo Wen Sh)_2480.png: 384x640 (no detections), 74.9ms
image 438/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat6(Dion Neo Wen Sh)_2520.png: 384x640 1 gun, 77.1ms
image 439/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat6(Dion Neo Wen Sh)_2540.png: 384x640 (no detections), 76.4ms
image 440/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat6(Dion Neo Wen Sh)_2560.png: 384x640 (no detections), 75.0ms
image 441/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat6(Dion Neo Wen Sh)_2840.png: 384x640 (no detections), 76.5ms
image 442/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat6(Dion Neo Wen Sh)_2860.png: 384x640 (no detections), 78.6ms
image 443/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat6(Dion Neo Wen Sh)_2880.png: 384x640 (no detections), 77.1ms
image 444/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat6(Dion Neo Wen Sh)_2900.png: 384x640 (no detections), 79.5ms
image 445/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat6(Dion Neo Wen Sh)_2920.png: 384x640 (no detections), 77.6ms
image 446/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat6(Dion Neo Wen Sh)_2940.png: 384x640 (no detections), 77.2ms
image 447/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat6(Dion Neo Wen Sh)_2960.png: 384x640 (no detections), 76.2ms
image 448/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat6(Dion Neo Wen Sh)_2980.png: 384x640 (no detections), 78.0ms
image 449/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat6(Dion Neo Wen Sh)_3000.png: 384x640 (no detections), 77.1ms
image 450/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat6(Dion Neo Wen Sh)_3020.png: 384x640 (no detections), 75.0ms
image 451/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat6(Dion Neo Wen Sh)_3080.png: 384x640 (no detections), 76.4ms
image 452/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat6(Dion Neo Wen Sh)_3100.png: 384x640 (no detections), 74.3ms
image 453/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat6(Dion Neo Wen Sh)_3120.png: 384x640 (no detections), 73.6ms
image 454/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat6(Dion Neo Wen Sh)_3140.png: 384x640 1 gun, 75.0ms
image 455/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat6(Dion Neo Wen Sh)_3340.png: 384x640 (no detections), 79.3ms
image 456/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat6(Dion Neo Wen Sh)_3360.png: 384x640 (no detections), 77.1ms
image 457/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat6(Dion Neo Wen Sh)_3380.png: 384x640 1 knife, 76.8ms
image 458/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat6(Dion Neo Wen Sh)_3400.png: 384x640 (no detections), 76.9ms
image 459/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat6(Dion Neo Wen Sh)_3420.png: 384x640 (no detections), 75.1ms
image 460/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat6(Dion Neo Wen Sh)_3440.png: 384x640 1 gun, 75.5ms
image 461/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat6(Dion Neo Wen Sh)_3460.png: 384x640 1 gun, 76.8ms
image 462/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat6(Dion Neo Wen Sh)_3520.png: 384x640 2 guns, 76.1ms
image 463/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat6(Dion Neo Wen Sh)_3540.png: 384x640 (no detections), 74.6ms
image 464/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat6(Dion Neo Wen Sh)_3560.png: 384x640 1 gun, 75.2ms
image 465/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat6(Dion Neo Wen Sh)_3580.png: 384x640 1 gun, 74.7ms
image 466/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat6(Dion Neo Wen Sh)_3600.png: 384x640 1 knife, 75.7ms
image 467/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat6(Dion Neo Wen Sh)_3620.png: 384x640 (no detections), 75.0ms
image 468/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat6(Dion Neo Wen Sh)_3640.png: 384x640 (no detections), 74.2ms
image 469/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat6(Dion Neo Wen Sh)_3660.png: 384x640 (no detections), 77.6ms
image 470/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat6(Dion Neo Wen Sh)_3680.png: 384x640 1 knife, 77.7ms
image 471/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat6(Dion Neo Wen Sh)_3700.png: 384x640 (no detections), 75.6ms
image 472/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat6(Dion Neo Wen Sh)_3720.png: 384x640 1 gun, 77.4ms
image 473/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat6(Dion Neo Wen Sh)_3740.png: 384x640 (no detections), 74.9ms
image 474/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat6(Dion Neo Wen Sh)_3760.png: 384x640 1 knife, 76.4ms
image 475/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat6(Dion Neo Wen Sh)_3780.png: 384x640 1 gun, 77.2ms
image 476/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat6(Dion Neo Wen Sh)_3800.png: 384x640 (no detections), 74.8ms
image 477/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat6(Dion Neo Wen Sh)_3820.png: 384x640 (no detections), 75.0ms
image 478/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat6(Dion Neo Wen Sh)_3840.png: 384x640 1 knife, 77.8ms
image 479/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat6(Dion Neo Wen Sh)_3860.png: 384x640 1 knife, 1 gun, 77.4ms
image 480/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat6(Dion Neo Wen Sh)_3880.png: 384x640 1 gun, 80.2ms
image 481/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat6(Dion Neo Wen Sh)_3900.png: 384x640 1 knife, 1 gun, 75.0ms
image 482/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat6(Dion Neo Wen Sh)_3920.png: 384x640 1 knife, 75.1ms
image 483/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat6(Dion Neo Wen Sh)_3940.png: 384x640 1 knife, 76.4ms
image 484/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat6(Dion Neo Wen Sh)_3960.png: 384x640 1 knife, 76.3ms
image 485/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat6(Dion Neo Wen Sh)_3980.png: 384x640 (no detections), 79.0ms
image 486/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat6(Dion Neo Wen Sh)_4000.png: 384x640 1 gun, 74.7ms
image 487/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat6(Dion Neo Wen Sh)_4020.png: 384x640 1 gun, 76.2ms
image 488/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat6(Dion Neo Wen Sh)_4040.png: 384x640 1 gun, 79.8ms
image 489/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat6(Dion Neo Wen Sh)_4100.png: 384x640 1 gun, 84.5ms
image 490/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat6(Dion Neo Wen Sh)_4120.png: 384x640 1 gun, 76.7ms
image 491/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat6(Dion Neo Wen Sh)_4140.png: 384x640 1 gun, 77.0ms
image 492/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat6(Dion Neo Wen Sh)_4160.png: 384x640 1 gun, 76.1ms
image 493/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat6(Dion Neo Wen Sh)_4180.png: 384x640 1 knife, 1 gun, 75.9ms
image 494/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat6(Dion Neo Wen Sh)_4200.png: 384x640 1 knife, 1 gun, 79.1ms
image 495/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat6(Dion Neo Wen Sh)_4220.png: 384x640 1 gun, 75.6ms
image 496/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat6(Dion Neo Wen Sh)_4240.png: 384x640 2 guns, 75.0ms
image 497/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat6(Dion Neo Wen Sh)_4260.png: 384x640 2 guns, 76.8ms
image 498/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat6(Dion Neo Wen Sh)_4280.png: 384x640 2 guns, 76.3ms
image 499/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat6(Dion Neo Wen Sh)_4300.png: 384x640 3 guns, 75.8ms
image 500/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat6(Dion Neo Wen Sh)_4320.png: 384x640 1 knife, 2 guns, 76.2ms
image 501/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat6(Dion Neo Wen Sh)_4340.png: 384x640 1 knife, 1 gun, 75.6ms
image 502/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat6(Dion Neo Wen Sh)_4360.png: 384x640 2 guns, 77.1ms
image 503/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat6(Dion Neo Wen Sh)_4380.png: 384x640 1 gun, 77.9ms
image 504/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat6(Dion Neo Wen Sh)_760.png: 384x640 1 gun, 75.7ms
image 505/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat6(Dion Neo Wen Sh)_780.png: 384x640 2 guns, 75.0ms
image 506/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat6(Dion Neo Wen Sh)_800.png: 384x640 1 gun, 77.3ms
image 507/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat6(Dion Neo Wen Sh)_820.png: 384x640 1 gun, 76.6ms
image 508/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat6(Dion Neo Wen Sh)_840.png: 384x640 1 gun, 78.2ms
image 509/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat6(Dion Neo Wen Sh)_940.png: 384x640 1 gun, 75.0ms
image 510/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat6(Dion Neo Wen Sh)_960.png: 384x640 1 gun, 76.8ms
image 511/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat6(Dion Neo Wen Sh)_980.png: 384x640 1 gun, 76.5ms
image 512/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat6(LIAO TIANCHANG)_100.png: 480x640 (no detections), 98.9ms
image 513/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat6(LIAO TIANCHANG)_120.png: 480x640 (no detections), 96.8ms
image 514/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat6(LIAO TIANCHANG)_140.png: 480x640 (no detections), 95.6ms
image 515/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat6(LIAO TIANCHANG)_80.png: 480x640 (no detections), 96.7ms
