
Ultralytics YOLOv8.0.203 🚀 Python-3.10.9 torch-2.1.0 CPU (Apple M1)
Model summary (fused): 168 layers, 11126358 parameters, 0 gradients, 28.4 GFLOPs
image 1/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/A0227648U_normal_2222_80.png: 384x640 (no detections), 93.8ms
image 610/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/Street view with people walking in the Philippines (online-video-cutter_260.png: 384x640 4 guns, 100.7ms
image 611/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/Street view with people walking in the Philippines (online-video-cutter_280.png: 384x640 3 guns, 97.6ms
image 612/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/Street view with people walking in the Philippines (online-video-cutter_300.png: 384x640 3 guns, 97.8ms
image 613/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/Street view with people walking in the Philippines (online-video-cutter_320.png: 384x640 3 guns, 98.3ms
image 614/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/Street view with people walking in the Philippines (online-video-cutter_340.png: 384x640 5 guns, 96.8ms
image 615/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/Street view with people walking in the Philippines (online-video-cutter_360.png: 384x640 3 guns, 96.0ms
image 616/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/Street view with people walking in the Philippines (online-video-cutter_380.png: 384x640 4 guns, 99.0ms
image 617/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/Street view with people walking in the Philippines (online-video-cutter_400.png: 384x640 4 guns, 96.5ms
image 618/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/Street view with people walking in the Philippines (online-video-cutter_420.png: 384x640 3 guns, 100.3ms
image 619/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/Street view with people walking in the Philippines (online-video-cutter_80.png: 384x640 2 guns, 97.5ms
image 620/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/Street view with people walking in the Philippines_100.png: 384x640 3 guns, 104.2ms
image 621/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/Street view with people walking in the Philippines_120.png: 384x640 2 guns, 96.2ms
image 622/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/Street view with people walking in the Philippines_140.png: 384x640 2 guns, 99.6ms
image 623/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/Street view with people walking in the Philippines_160.png: 384x640 2 guns, 100.3ms
image 624/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/Street view with people walking in the Philippines_180.png: 384x640 5 guns, 96.8ms
image 625/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/Street view with people walking in the Philippines_200.png: 384x640 6 guns, 97.5ms
image 626/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/Street view with people walking in the Philippines_220.png: 384x640 4 guns, 102.0ms
image 627/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/Street view with people walking in the Philippines_240.png: 384x640 5 guns, 98.1ms
image 628/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/Street view with people walking in the Philippines_260.png: 384x640 4 guns, 101.1ms
image 629/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/Street view with people walking in the Philippines_280.png: 384x640 3 guns, 95.1ms
image 630/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/Street view with people walking in the Philippines_300.png: 384x640 3 guns, 96.7ms
image 631/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/Street view with people walking in the Philippines_320.png: 384x640 3 guns, 98.2ms
image 632/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/Street view with people walking in the Philippines_340.png: 384x640 5 guns, 97.8ms
image 633/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/Street view with people walking in the Philippines_360.png: 384x640 3 guns, 95.6ms
image 634/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/Street view with people walking in the Philippines_380.png: 384x640 4 guns, 128.3ms
image 635/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/Street view with people walking in the Philippines_400.png: 384x640 4 guns, 111.1ms
image 636/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/Street view with people walking in the Philippines_420.png: 384x640 3 guns, 97.8ms
image 637/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/Street view with people walking in the Philippines_80.png: 384x640 2 guns, 95.4ms
image 638/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/Threat1_converted_100.png: 384x640 2 guns, 97.0ms
image 639/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/Threat1_converted_220.png: 384x640 2 guns, 99.7ms
image 640/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/e0426326_20220901_normal_5469_100.png: 384x640 (no detections), 96.2ms
image 641/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/e0426326_20220901_normal_5469_140.png: 384x640 (no detections), 97.0ms
image 642/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/e0426326_20220901_normal_5469_200.png: 384x640 (no detections), 98.4ms
image 643/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/e0426326_20220901_normal_5469_220.png: 384x640 (no detections), 97.8ms
image 644/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/e0426326_20220901_normal_5469_240.png: 384x640 (no detections), 94.2ms
image 645/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/e0426326_20220901_normal_5469_260.png: 384x640 (no detections), 94.5ms
image 646/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/e0426326_20220901_normal_5469_280.png: 384x640 (no detections), 94.8ms
image 647/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/e0426326_20220901_normal_5469_300.png: 384x640 (no detections), 93.5ms
image 648/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/e0426326_20220901_normal_5469_320.png: 384x640 (no detections), 94.7ms
image 649/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/e0426326_20220901_normal_5469_340.png: 384x640 (no detections), 93.8ms
image 650/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/e0426326_20220901_normal_5469_360.png: 384x640 (no detections), 97.5ms
image 651/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/e0426326_20220901_normal_5469_380.png: 384x640 (no detections), 93.2ms
image 652/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/e0426326_20220901_normal_5469_400.png: 384x640 (no detections), 93.1ms
image 653/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/e0426326_20220901_normal_5469_420.png: 384x640 (no detections), 93.0ms
image 654/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/e0426326_20220901_normal_5469_440.png: 384x640 (no detections), 95.4ms
image 655/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/e0426326_20220901_normal_5469_460.png: 384x640 (no detections), 91.6ms
image 656/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/e0426326_20220901_normal_5469_480.png: 384x640 (no detections), 91.7ms
image 657/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/e0426326_20220901_normal_5469_520.png: 384x640 (no detections), 91.9ms
image 658/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/e0426326_20220901_normal_5469_540.png: 384x640 (no detections), 95.1ms
image 659/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/e0426326_20220901_normal_5469_560.png: 384x640 (no detections), 94.3ms
image 660/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/e0426326_20220901_normal_5469_580.png: 384x640 (no detections), 90.4ms
image 661/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/e0426326_20220901_normal_5469_600.png: 384x640 (no detections), 93.6ms
image 662/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/e0426326_20220901_normal_5469_620.png: 384x640 (no detections), 96.2ms
image 663/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/e0426326_20220901_normal_5469_660.png: 384x640 (no detections), 96.1ms
image 664/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/e0426326_20220901_normal_5469_680.png: 384x640 (no detections), 96.4ms
image 665/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/e0426326_20220901_normal_5469_700.png: 384x640 1 gun, 92.4ms
image 666/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/e0426326_20220901_normal_5469_720.png: 384x640 (no detections), 95.8ms
image 667/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/e0426326_20220901_normal_5469_740.png: 384x640 (no detections), 93.4ms
image 668/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/e0426326_20220901_normal_5469_760.png: 384x640 (no detections), 96.7ms
image 669/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/e0426326_20220901_normal_5469_780.png: 384x640 (no detections), 97.1ms
image 670/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/e0426326_20220901_normal_5469_80.png: 384x640 (no detections), 95.5ms
image 671/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/e0426326_20220901_normal_5469_800.png: 384x640 (no detections), 94.3ms
image 672/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/e0426326_20220901_normal_5469_820.png: 384x640 (no detections), 92.9ms
image 673/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/e0426326_20220901_normal_5469_860.png: 384x640 (no detections), 94.7ms
image 674/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/nomral5_100.png: 384x640 1 knife, 94.2ms
image 675/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/nomral5_120.png: 384x640 (no detections), 96.4ms
image 676/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/nomral5_140.png: 384x640 (no detections), 97.6ms
image 677/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/nomral5_160.png: 384x640 1 gun, 101.9ms
image 678/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/nomral5_80.png: 384x640 (no detections), 105.2ms
image 679/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal 1_100.png: 640x384 (no detections), 104.9ms
image 680/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal 1_120.png: 640x384 (no detections), 105.4ms
image 681/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal 1_140.png: 640x384 (no detections), 109.3ms
image 682/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal 1_80.png: 640x384 1 gun, 101.8ms
image 683/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal 2_100.png: 384x640 (no detections), 99.1ms
image 684/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal 2_120.png: 384x640 (no detections), 102.7ms
image 685/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal 2_140.png: 384x640 (no detections), 97.9ms
image 686/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal 2_160.png: 384x640 (no detections), 99.6ms
image 687/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal 2_180.png: 384x640 (no detections), 97.4ms
image 688/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal 2_200.png: 384x640 (no detections), 98.2ms
image 689/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal 2_220.png: 384x640 (no detections), 96.2ms
image 690/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal 2_240.png: 384x640 (no detections), 97.7ms
image 691/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal 2_260.png: 384x640 (no detections), 94.5ms
image 692/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal 2_280.png: 384x640 (no detections), 95.8ms
image 693/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal 2_300.png: 384x640 (no detections), 99.4ms
image 694/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal 2_320.png: 384x640 (no detections), 94.8ms
image 695/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal 2_80.png: 384x640 (no detections), 96.6ms
image 696/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal 3_120.png: 384x640 (no detections), 99.9ms
image 697/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal 3_140.png: 384x640 (no detections), 97.6ms
image 698/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal 3_160.png: 384x640 2 knifes, 98.0ms
image 699/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal 3_80.png: 384x640 (no detections), 95.6ms
image 700/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal 4_100.png: 384x640 (no detections), 101.6ms
image 701/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal 4_120.png: 384x640 (no detections), 98.7ms
image 702/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal 4_140.png: 384x640 (no detections), 97.4ms
image 703/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal 4_160.png: 384x640 1 gun, 96.9ms
image 704/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal 4_80.png: 384x640 (no detections), 95.6ms
image 705/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal 5_100.png: 384x640 (no detections), 92.3ms
image 706/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal 5_120.png: 384x640 (no detections), 96.1ms
image 707/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal 5_140.png: 384x640 (no detections), 92.4ms
image 708/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal 5_160.png: 384x640 (no detections), 100.3ms
image 709/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal 6_100.png: 384x640 1 gun, 99.6ms
image 710/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal 6_120.png: 384x640 1 gun, 101.0ms
image 711/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal 6_140.png: 384x640 (no detections), 100.0ms
image 712/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal 6_160.png: 384x640 (no detections), 103.9ms
image 713/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal 6_80.png: 384x640 (no detections), 99.7ms
image 714/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal 7_100.png: 384x640 1 gun, 101.9ms
image 715/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal 7_120.png: 384x640 1 gun, 99.5ms
image 716/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal 7_140.png: 384x640 1 gun, 98.2ms
image 717/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal 7_160.png: 384x640 1 gun, 97.5ms
image 718/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal 7_180.png: 384x640 1 gun, 102.2ms
image 719/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal 7_200.png: 384x640 1 gun, 109.6ms
image 720/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal 7_220.png: 384x640 1 gun, 103.2ms
image 721/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal 7_240.png: 384x640 1 gun, 96.3ms
image 722/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal 7_80.png: 384x640 1 gun, 105.1ms
image 723/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal 8_100.png: 384x640 (no detections), 99.7ms
image 724/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal 8_120.png: 384x640 (no detections), 96.6ms
image 725/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal 8_140.png: 384x640 (no detections), 97.9ms
image 726/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal 8_160.png: 384x640 (no detections), 96.4ms
image 727/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal 8_180.png: 384x640 (no detections), 96.3ms
image 728/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal 8_200.png: 384x640 (no detections), 101.2ms
image 729/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal 8_220.png: 384x640 (no detections), 93.7ms
image 730/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal 8_240.png: 384x640 (no detections), 97.2ms
image 731/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal 8_260.png: 384x640 (no detections), 94.6ms
image 732/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal 8_280.png: 384x640 (no detections), 95.8ms
image 733/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal 8_300.png: 384x640 (no detections), 96.9ms
image 734/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal 8_320.png: 384x640 (no detections), 93.9ms
image 735/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal 8_80.png: 384x640 (no detections), 98.1ms
image 736/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal1(ANTHONY LIE)_100.png: 384x640 (no detections), 94.6ms
image 737/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal1(ANTHONY LIE)_120.png: 384x640 (no detections), 94.0ms
image 738/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal1(ANTHONY LIE)_140.png: 384x640 1 gun, 94.5ms
image 739/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal1(ANTHONY LIE)_160.png: 384x640 (no detections), 97.8ms
image 740/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal1(ANTHONY LIE)_180.png: 384x640 (no detections), 96.2ms
image 741/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal1(ANTHONY LIE)_200.png: 384x640 (no detections), 97.3ms
image 742/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal1(ANTHONY LIE)_220.png: 384x640 (no detections), 94.4ms
image 743/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal1(ANTHONY LIE)_80.png: 384x640 (no detections), 98.4ms
image 744/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal1(Hoeymork Haavar)_100.png: 384x640 (no detections), 105.1ms
image 745/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal1(Hoeymork Haavar)_120.png: 384x640 (no detections), 109.1ms
image 746/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal1(Hoeymork Haavar)_140.png: 384x640 (no detections), 101.3ms
image 747/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal1(Hoeymork Haavar)_160.png: 384x640 (no detections), 101.1ms
image 748/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal1(Hoeymork Haavar)_80.png: 384x640 (no detections), 101.6ms
image 749/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal1(LIAO TIANCHANG)_120.png: 480x640 (no detections), 121.0ms
image 750/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal1(LIAO TIANCHANG)_140.png: 480x640 (no detections), 129.1ms
image 751/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal1(LIAO TIANCHANG)_80.png: 480x640 (no detections), 121.7ms
image 752/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal1(TAN YING HUI)_100.png: 640x384 (no detections), 105.5ms
image 753/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal1(TAN YING HUI)_140.png: 640x384 (no detections), 101.7ms
image 754/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal1(TAN YING HUI)_160.png: 640x384 (no detections), 102.1ms
image 755/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal1(TAN YING HUI)_220.png: 640x384 (no detections), 99.9ms
image 756/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal1(TAN YING HUI)_240.png: 640x384 (no detections), 102.4ms
image 757/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal1(TAN YING HUI)_300.png: 640x384 (no detections), 101.0ms
image 758/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal1(TAN YING HUI)_80.png: 640x384 (no detections), 106.6ms
image 759/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal1(Wu Yuhao)_100.png: 384x640 (no detections), 98.0ms
image 760/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal1(Wu Yuhao)_120.png: 384x640 (no detections), 98.9ms
image 761/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal1(Wu Yuhao)_140.png: 384x640 (no detections), 96.9ms
image 762/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal1(Wu Yuhao)_160.png: 384x640 (no detections), 100.8ms
image 763/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal1(Wu Yuhao)_80.png: 384x640 (no detections), 97.2ms
image 764/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal10_100.png: 384x640 (no detections), 101.2ms
image 765/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal10_120.png: 384x640 (no detections), 95.7ms
image 766/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal10_140.png: 384x640 (no detections), 92.3ms
image 767/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal10_160.png: 384x640 (no detections), 94.8ms
image 768/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal10_180.png: 384x640 (no detections), 93.0ms
image 769/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal10_200.png: 384x640 (no detections), 97.9ms
image 770/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal10_220.png: 384x640 (no detections), 97.2ms
image 771/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal10_240.png: 384x640 (no detections), 98.3ms
image 772/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal10_260.png: 384x640 (no detections), 97.9ms
image 773/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal10_80.png: 384x640 (no detections), 97.9ms
image 774/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal11_100.png: 384x640 (no detections), 103.8ms
image 775/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal11_120.png: 384x640 (no detections), 101.5ms
image 776/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal11_140.png: 384x640 (no detections), 95.9ms
image 777/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal11_160.png: 384x640 (no detections), 102.2ms
image 778/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal11_80.png: 384x640 (no detections), 93.8ms
image 779/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal1_100.png: 384x640 2 guns, 98.9ms
image 780/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal1_120.png: 384x640 1 gun, 96.7ms
image 781/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal1_140.png: 384x640 1 gun, 95.6ms
image 782/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal1_160.png: 384x640 (no detections), 95.4ms
image 783/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal1_80.png: 384x640 1 gun, 94.9ms
image 784/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal2(ANTHONY LIE)_100.png: 384x640 1 gun, 97.1ms
image 785/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal2(ANTHONY LIE)_120.png: 384x640 1 gun, 100.2ms
image 786/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal2(ANTHONY LIE)_140.png: 384x640 1 gun, 96.8ms
image 787/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal2(ANTHONY LIE)_160.png: 384x640 1 gun, 97.8ms
image 788/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal2(ANTHONY LIE)_180.png: 384x640 1 gun, 99.3ms
image 789/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal2(ANTHONY LIE)_80.png: 384x640 1 gun, 103.1ms
